Date,Open,High,Low,Close,Adj Close,Volume,Return
2007-03-28,53.099998,53.334999,52.75,52.889999,24.050169,1123400,-0.026056551
2007-03-29,53.259998,53.505001,52.845001,53.32,24.245697,844000,0.0081301
2007-03-30,53.240002,53.700001,53.095001,53.599998,24.373016,1007000,0.005251275
2007-04-02,53.599998,53.650002,53.325001,53.630001,24.386663,601800,0.000559757
2007-04-03,53.400002,54.264999,53.375,54.099998,24.600376,652000,0.008763696
2007-04-04,54.459999,54.950001,54.275002,54.75,24.895948,570800,0.012014825
2007-04-05,55.560001,56.119999,55.485001,55.994999,25.462072,903400,0.022739708
2007-04-09,56.099998,56.145,55.505001,55.615002,25.289282,391600,-0.006786267
2007-04-10,56.764999,57.75,56.73,57.580002,26.182802,1033600,0.035332193
2007-04-11,57.599998,57.654999,57.07,57.125,25.975908,1646400,-0.007902084
2007-04-12,56.490002,57.165001,56.275002,57.07,25.950901,1051200,-0.000962801
2007-04-13,57.73,58.150002,57.450001,58.130001,26.432907,1326600,0.018573699
2007-04-16,59.505001,59.709999,59.380001,59.549999,27.078604,981200,0.024427971
2007-04-17,59.599998,60.080002,59.544998,59.68,27.13772,1287400,0.002183056
2007-04-18,58.98,59.384998,58.775002,59.125,26.885347,649800,-0.009299598
2007-04-19,58.560001,59.375,58.5,59.25,26.942188,764800,0.002114165
2007-04-20,61.544998,61.605,61.125,61.345001,27.894831,1664200,0.035358667
2007-04-23,61.775002,62.525002,61.639999,62.380001,28.365463,1985000,0.01687179
2007-04-24,61.134998,63.014999,60.365002,62.209999,28.288158,4385800,-0.002725264
2007-04-25,61.165001,62.169998,58.584999,58.875,26.771669,9972200,-0.053608729
2007-04-26,60.849998,61.02,60.59,60.700001,27.601534,3345600,0.030997894
2007-04-27,61.16,61.785,61.075001,61.59,28.006231,1627800,0.014662257
2007-04-30,60.994999,61.215,60.455002,60.485001,27.503767,1020800,-0.017941208
2007-05-01,60.740002,60.799999,60.084999,60.650002,27.578794,731000,0.002727966
2007-05-02,61.52,61.994999,61.52,61.849998,28.12446,823200,0.019785589
2007-05-03,61.720001,62.099998,61.424999,61.775002,28.090359,766800,-0.001212547
2007-05-04,61.09,61.619999,61.009998,61.334999,27.890278,591800,-0.007122671
2007-05-07,61.305,61.369999,61.09,61.095001,27.781149,279600,-0.003912905
2007-05-08,59.610001,59.900002,59.205002,59.875,27.226389,1071200,-0.019968917
2007-05-09,59.375,60.145,59.355,60.125,27.340069,1114600,0.004175365
2007-05-10,59.299999,59.415001,58.25,58.400002,26.555677,915200,-0.028690195
2007-05-11,58.279999,59.195,58.279999,59.130001,26.887625,672000,0.012499982
2007-05-14,59.185001,59.285,58.41,58.715,26.698912,629600,-0.007018451
2007-05-15,59.09,59.73,58.889999,59.209999,26.923998,1170600,0.008430537
2007-05-16,60.18,60.465,59.775002,60.195,27.371901,1069600,0.016635721
2007-05-17,60.005001,60.205002,59.84,59.965,27.267307,437400,-0.003820915
2007-05-18,61.66,62.634998,61.639999,62.575001,28.454134,1005400,0.043525406
2007-05-21,62.355,62.400002,61.855,62.099998,28.23814,1351600,-0.007590939
2007-05-22,62.605,62.794998,62.369999,62.439999,28.39275,1379600,0.005475057
2007-05-23,63.200001,63.285,62.68,62.695,28.508701,1142000,0.004083937
2007-05-24,64.235001,65.404999,64.105003,64.57,29.361303,1984800,0.029906691
2007-05-25,65.705002,66.309998,65.385002,66.050003,30.034288,1509800,0.022920908
2007-05-29,66.779999,66.785004,65.709999,66.099998,30.057022,697600,0.000756927
2007-05-30,64.739998,65.964996,64.709999,65.849998,29.943346,902200,-0.003782148
2007-05-31,65.544998,66.074997,65.5,66,30.011553,825000,0.002277935
2007-06-01,65.949997,66.489998,65.904999,66.345001,30.168436,558200,0.005227288
2007-06-04,66.040001,67.224998,66.014999,67.224998,30.568581,1058000,0.013263953
2007-06-05,66.394997,66.839996,66.055,66.440002,30.211628,1621200,-0.011677144
2007-06-06,66.074997,66.074997,64.794998,65.099998,29.602304,1019200,-0.020168633
2007-06-07,64.455002,64.745003,63.595001,63.674999,28.95433,1096400,-0.021889386
2007-06-08,63.529999,63.73,62.724998,63.645,28.940687,1146600,-0.000471127
2007-06-11,63.505001,64.989998,63.34,64.599998,29.374945,1487800,0.015005075
2007-06-12,64.910004,65.474998,64.525002,64.830002,29.479532,1796200,0.003560434
2007-06-13,64.809998,66.059998,64.754997,65.964996,29.995634,1506600,0.017507234
2007-06-14,67.650002,68.644997,67.644997,68.519997,31.157446,2548800,0.038732679
2007-06-15,70.885002,71.510002,70.580002,71.309998,32.426125,1333600,0.040718055
2007-06-18,70.404999,71,70.254997,70.720001,32.157837,800000,-0.008273693
2007-06-19,71.125,71.730003,70.834999,71.584999,32.551167,1159600,0.012231306
2007-06-20,72.044998,72.290001,70.875,70.945,32.260151,1039400,-0.008940407
2007-06-21,70.705002,71.125,69.974998,71.019997,32.294247,2014800,0.001057115
2007-06-22,70.864998,70.919998,69.815002,70.120003,31.885002,1171600,-0.012672403
2007-06-25,70.300003,71.019997,69.654999,70,31.830439,1233400,-0.001711395
2007-06-26,70.614998,70.959999,69.864998,70.305,31.969126,1289000,0.004357143
2007-06-27,69.504997,70.195,68.805,70.165001,31.905458,1617800,-0.001991309
2007-06-28,70.555,71.709999,70.514999,71.400002,32.467041,1653600,0.017601382
2007-06-29,71.82,72.120003,71.129997,71.529999,32.526154,1275400,0.001820686
2007-07-02,71.879997,72.904999,71.650002,72.654999,33.037716,1059400,0.015727667
2007-07-03,74.974998,75.120003,74.315002,75.095001,34.147236,1409000,0.033583401
2007-07-05,75.125,75.785004,74.574997,75.025002,34.11541,1094600,-0.000932139
2007-07-06,74.385002,74.699997,73.995003,74.57,33.908501,1284000,-0.006064672
2007-07-09,75.415001,75.964996,75.330002,75.830002,34.481457,1412600,0.016896902
2007-07-10,74.665001,74.955002,73.199997,73.650002,33.490166,1624600,-0.028748516
2007-07-11,73.055,73.995003,72.849998,73.809998,33.562916,1268600,0.002172383
2007-07-12,74.959999,77.175003,74.855003,77.014999,35.020298,1299400,0.043422315
2007-07-13,76.559998,77.135002,76.184998,76.584999,34.824768,880400,-0.005583328
2007-07-16,75.529999,75.769997,75.129997,75.394997,34.283646,878800,-0.015538317
2007-07-17,74.334999,74.705002,74.040001,74.330002,33.79937,1084600,-0.014125539
2007-07-18,73.375,74.190002,72.724998,73.540001,33.440147,1630800,-0.010628292
2007-07-19,74.75,75.315002,74.5,74.970001,34.090401,2073800,0.0194452
2007-07-20,73.735001,73.970001,72.875,73.294998,33.328739,2323200,-0.02234231
2007-07-23,73.964996,74.355003,73.425003,73.824997,33.569736,921800,0.007231039
2007-07-24,73.654999,73.995003,72.035004,72.279999,32.867195,1444200,-0.020927844
2007-07-25,69.305,69.824997,67.529999,68.349998,31.080141,4010200,-0.054371902
2007-07-26,66.110001,66.25,63.474998,64.654999,29.399954,3346600,-0.054059972
2007-07-27,65.389999,65.514999,63.525002,63.900002,29.056639,3422000,-0.011677318
2007-07-30,65.459999,66.025002,64.849998,65.830002,29.934248,1791400,0.030203442
2007-07-31,64.595001,64.724998,63.115002,63.314999,28.790628,2258600,-0.03820451
2007-08-01,64.760002,65.044998,63.400002,64.745003,29.440884,1720400,0.022585549
2007-08-02,62.700001,63.57,62.040001,62.970001,28.633751,1853400,-0.027415274
2007-08-03,63.044998,63.189999,61.724998,61.814999,28.108549,1310800,-0.018342099
2007-08-06,63.610001,64.074997,62.825001,64.074997,29.136215,2142200,0.036560674
2007-08-07,63.84,65.074997,63.674999,64.614998,29.381765,1667600,0.00842764
2007-08-08,65,65.595001,64.470001,65.199997,29.647774,1253200,0.00905361
2007-08-09,63.314999,64.449997,62.935001,63.174999,28.726969,1673600,-0.031058253
2007-08-10,62.889999,64.25,62.450001,64.099998,29.147581,2113400,0.014641852
2007-08-13,61.52,62.314999,61.330002,61.435001,27.935755,1128600,-0.041575618
2007-08-14,61.764999,61.935001,60.814999,60.895,27.690205,1160200,-0.008789794
2007-08-15,60.040001,60.830002,59.27,59.279999,26.955828,1549800,-0.026521077
2007-08-16,58.445,58.68,56.779999,58.375,26.544306,2487000,-0.015266515
2007-08-17,59.945,60.400002,58.884998,59.825001,27.203655,2211200,0.024839418
2007-08-20,60.035,60.459999,59.450001,60.174999,27.362803,1271600,0.005850363
2007-08-21,59.915001,60.404999,59.599998,59.865002,27.22184,1134800,-0.005151591
2007-08-22,61.279999,61.825001,61.125,61.779999,28.092632,1006000,0.03198859
2007-08-23,62.779999,62.884998,61.68,62.049999,28.215403,1459400,0.004370346
2007-08-24,62.805,63.724998,62.75,63.709999,28.970242,1194800,0.026752619
2007-08-27,62.355,62.355,61.630001,61.720001,28.065351,1002000,-0.031235254
2007-08-28,61.044998,61.105,59.790001,59.875,27.226389,1013200,-0.029893081
2007-08-29,60.145,61.07,59.68,60.935001,27.708397,875600,0.017703566
2007-08-30,60.419998,61.535,60.349998,60.919998,27.701571,997600,-0.000246213
2007-08-31,63.305,63.314999,62.34,62.650002,28.488241,1055000,0.028397965
2007-09-04,61.740002,63.66,61.740002,63.400002,28.829288,1161200,0.011971269
2007-09-05,63.145,63.279999,62.549999,62.889999,28.59737,1128400,-0.008044211
2007-09-06,63.025002,63.685001,61.845001,63.525002,28.886122,1391800,0.010097043
2007-09-07,61.634998,61.900002,60.830002,61.02,27.747047,1133800,-0.039433324
2007-09-10,61.299999,61.535,60.169998,60.59,27.551516,1308400,-0.00704687
2007-09-11,61.255001,61.875,61.134998,61.615002,28.017605,1130600,0.016917016
2007-09-12,61.009998,61.5,60.775002,61.134998,27.799339,1065600,-0.007790375
2007-09-13,61.314999,62.294998,60.959999,61.724998,28.067623,1172400,0.009650773
2007-09-14,60.07,60.955002,59.955002,60.715,27.608353,818600,-0.016362868
2007-09-17,60.264999,60.73,59.525002,59.799999,27.192284,823400,-0.015070427
2007-09-18,60.950001,62.985001,60.724998,62.880001,28.592827,1172400,0.051505051
2007-09-19,64.940002,65.480003,64.599998,64.870003,29.497721,1334000,0.031647614
2007-09-20,65.43,66.735001,65.230003,66.404999,30.195713,1664000,0.023662647
2007-09-21,69.099998,69.154999,68.355003,68.665001,31.223387,1370000,0.034033612
2007-09-24,67.900002,68.129997,67.309998,67.504997,30.695902,863200,-0.016893672
2007-09-25,66.860001,67.595001,66.800003,67.555,30.718647,1009800,0.00074073
2007-09-26,66.945,67.055,66.239998,66.82,30.38442,1030200,-0.010880024
2007-09-27,67.690002,68.445,67.639999,68.324997,31.068769,1171200,0.022523152
2007-09-28,69.334999,69.334999,68.029999,68.625,31.205191,1375200,0.004390823
2007-10-01,68.839996,70.485001,68.769997,70.434998,32.028236,1519800,0.026375199
2007-10-02,70.235001,70.235001,69.654999,70.040001,31.848621,748800,-0.005607965
2007-10-03,70,70.044998,69.205002,69.32,31.521227,1090800,-0.010279854
2007-10-04,68.620003,70,68.589996,69.949997,31.807693,2249600,0.009088243
2007-10-05,69.864998,70.275002,69.684998,70.040001,31.848621,934600,0.001286691
2007-10-08,68.629997,68.695,68.264999,68.519997,31.157446,1111400,-0.021701941
2007-10-09,68.599998,69.035004,68.379997,69.004997,31.377985,660800,0.007078226
2007-10-10,69,69.275002,68.769997,69.014999,31.382534,410600,0.000144946
2007-10-11,69.860001,70.43,68.955002,69.290001,31.507576,833000,0.00398467
2007-10-12,69.074997,69.574997,68.675003,69.290001,31.507576,639600,0
2007-10-15,68.360001,68.589996,67.360001,67.724998,30.795944,725400,-0.022586275
2007-10-16,66.294998,66.364998,65.449997,65.875,29.954714,1587600,-0.027316324
2007-10-17,66.669998,66.705002,66.095001,66.5,30.238909,2305400,0.009487666
2007-10-18,65.834999,65.955002,65,65.535004,29.800108,1332200,-0.014511218
2007-10-19,65.470001,65.555,64.375,64.404999,29.286268,1176200,-0.01724277
2007-10-22,63.299999,64.050003,63.25,63.985001,29.095291,905000,-0.006521202
2007-10-23,65.904999,65.925003,65.074997,65.775002,29.909239,804200,0.027975322
2007-10-24,64.544998,65,63.665001,64.510002,29.334024,1298600,-0.019232231
2007-10-25,65.595001,65.735001,64.974998,65.474998,29.772825,4521600,0.014958859
2007-10-26,66.559998,66.625,65.559998,66.25,30.125231,726400,0.01183661
2007-10-29,67.769997,68.014999,67.514999,67.974998,30.909624,665400,0.026037706
2007-10-30,67.459999,67.860001,67.220001,67.525002,30.705,874200,-0.006620022
2007-10-31,67.205002,68.495003,67.004997,68.184998,31.005117,1133200,0.009774098
2007-11-01,66.809998,66.934998,65.57,65.574997,29.818295,970000,-0.038278229
2007-11-02,66.110001,67.870003,65.540001,67.699997,30.78458,1212200,0.032405644
2007-11-05,68.745003,68.745003,67.720001,68.32,31.066504,804600,0.009158095
2007-11-06,69.349998,69.760002,69,69.760002,31.721308,957000,0.021077313
2007-11-07,70.114998,70.330002,69.044998,69.044998,31.39617,1342000,-0.010249484
2007-11-08,75.285004,78.480003,75.184998,77.580002,35.277218,5250600,0.123615095
2007-11-09,76.75,77.220001,75.514999,75.934998,34.529198,1612000,-0.02120397
2007-11-12,74.209999,74.794998,73.404999,73.434998,33.392395,1255400,-0.032922895
2007-11-13,73.285004,75.055,73.279999,74.800003,34.013096,1269800,0.018587935
2007-11-14,74.300003,74.610001,73.370003,73.425003,33.387852,1192000,-0.018382352
2007-11-15,71.809998,72.635002,70.970001,71.464996,32.496593,1217400,-0.026694
2007-11-16,71.959999,71.959999,70.525002,71.584999,32.551167,1097600,0.001679186
2007-11-19,70.654999,71.230003,70.095001,70.5,32.057796,1135800,-0.015156793
2007-11-20,71.470001,71.989998,69.425003,70.800003,32.194214,1892000,0.004255362
2007-11-21,71.404999,72.150002,71.004997,71.220001,32.385197,1479800,0.005932175
2007-11-23,73.010002,73.300003,72.5,72.945,33.16959,480000,0.02422071
2007-11-26,73.510002,74.105003,71.445,71.455002,32.492058,893600,-0.020426321
2007-11-27,71.705002,72.959999,71.495003,72.870003,33.135483,1084200,0.019802686
2007-11-28,73.239998,75.334999,73.239998,75.059998,34.131317,1078000,0.03005345
2007-11-29,74.955002,75.635002,74.805,75.050003,34.126778,1095800,-0.00013316
2007-11-30,76.32,76.849998,75.285004,75.885002,34.506466,1022400,0.011125902
2007-12-03,75.589996,75.75,74.904999,75.190002,34.19043,1284400,-0.009158595
2007-12-04,74.845001,75.919998,74.735001,75.389999,34.281376,762400,0.002659888
2007-12-05,76.875,77.114998,76.315002,77.07,35.0453,1319400,0.022284136
2007-12-06,76.639999,77.815002,76.434998,77.75,35.354515,1622200,0.008823148
2007-12-07,77.985001,78.389999,77.660004,78.224998,35.570507,1339600,0.006109299
2007-12-10,79.120003,79.665001,78.879997,79.195,36.011593,901200,0.012400154
2007-12-11,77.915001,78.894997,76.095001,76.32,34.704266,2111600,-0.036302797
2007-12-12,78.925003,79.349998,77.580002,78.400002,35.650089,1868200,0.027253695
2007-12-13,77.209999,77.639999,76.279999,77.175003,35.093052,902200,-0.015624987
2007-12-14,75.410004,76.360001,75.279999,75.400002,34.285931,1030600,-0.022999688
2007-12-17,74.169998,74.419998,73.029999,73.07,33.226425,1089000,-0.030901882
2007-12-18,75.910004,75.974998,73.764999,74.959999,34.085846,837200,0.025865595
2007-12-19,75.190002,75.764999,74.75,75.184998,34.18816,731200,0.003001588
2007-12-20,75.650002,75.809998,75.014999,75.574997,34.365505,803400,0.005187192
2007-12-21,77.175003,78.25,77.029999,78.199997,35.559139,1085200,0.03473371
2007-12-24,78.495003,78.870003,78.230003,78.75,35.809238,292600,0.007033287
2007-12-26,79.75,79.75,78.730003,79.239998,36.032047,426400,0.006222197
2007-12-27,79.514999,79.665001,78.300003,78.375,35.638718,1120200,-0.010916179
2007-12-28,80.184998,80.184998,78.550003,78.550003,35.718292,680800,0.002232893
2007-12-31,79,79.224998,78.25,78.68,35.777412,397200,0.001654959
2008-01-02,79.514999,79.839996,78.25,78.57,35.72739,969200,-0.001398068
2008-01-03,77.614998,78.480003,77.544998,77.995003,35.465923,989000,-0.007318277
2008-01-04,77.114998,77.114998,75.25,75.264999,34.224541,1081800,-0.035002294
2008-01-07,75.205002,75.334999,73.860001,74.464996,33.860756,1959400,-0.01062915
2008-01-08,76.614998,77.245003,74.885002,75.050003,34.126778,1885800,0.007856134
2008-01-09,71.485001,72.550003,70.940002,72.095001,32.783077,3489000,-0.039373776
2008-01-10,71.184998,72.349998,70.720001,72.004997,32.742149,1421600,-0.001248408
2008-01-11,71.684998,72.050003,71,71.154999,32.355633,982200,-0.011804708
2008-01-14,73.440002,73.675003,72.785004,73.184998,33.278721,1365400,0.028529253
2008-01-15,72.614998,72.934998,71.214996,71.224998,32.387466,1658600,-0.026781445
2008-01-16,70.709999,71.345001,69.095001,69.330002,31.525776,1769600,-0.026605771
2008-01-17,69.224998,69.665001,66.260002,66.400002,30.193441,1564200,-0.042261646
2008-01-18,68.919998,69.339996,66.644997,67.084999,30.504929,1710200,0.01031622
2008-01-22,60.404999,64.394997,60.400002,62.59,29.49295,2947800,-0.067004533
2008-01-23,59.224998,62.595001,57.790001,62.525002,29.462326,3870600,-0.001038473
2008-01-24,61.365002,62.189999,59.775002,61.830002,29.13484,2566800,-0.011115553
2008-01-25,62.830002,63.145,60.665001,60.965,28.727245,3674800,-0.013990004
2008-01-28,60.955002,61.794998,60.279999,61.764999,29.104208,3248400,0.013122267
2008-01-29,63.845001,64.419998,63.32,64.345001,30.319933,2546600,0.041771263
2008-01-30,63.790001,66.065002,63.325001,64.459999,30.374117,3144000,0.00178721
2008-01-31,62.674999,65.309998,62.549999,65.025002,30.640348,2063600,0.008765172
2008-02-01,66.514999,67.199997,65.610001,67,31.570986,1448000,0.030372902
2008-02-04,67.68,67.879997,66.705002,66.885002,31.516798,1025600,-0.001716388
2008-02-05,63.904999,64.055,61.965,62.080002,29.252644,3059800,-0.071839723
2008-02-06,62.950001,63.950001,62.5,62.75,29.56835,2036000,0.010792493
2008-02-07,61.630001,62.349998,61.044998,61.915001,29.174889,2667800,-0.013306757
2008-02-08,61.93,62.630001,61.09,61.994999,29.212589,841800,0.001292062
2008-02-11,62.595001,62.744999,61.674999,62.52,29.45997,870600,0.008468441
2008-02-12,64.349998,65.345001,63.610001,64.019997,30.166784,1833400,0.023992274
2008-02-13,64.955002,65.485001,64.745003,65.394997,30.814693,1390000,0.021477664
2008-02-14,65.875,66.154999,65.014999,65.07,30.661551,3465200,-0.004969753
2008-02-15,64.245003,64.824997,63.855,64.644997,30.461287,1704000,-0.006531474
2008-02-19,66.614998,66.754997,65.400002,65.699997,30.958414,1205800,0.016319902
2008-02-20,64.514999,65.995003,64.459999,65.690002,30.953703,1311800,-0.000152131
2008-02-21,65.864998,66.025002,64.300003,64.425003,30.357628,960600,-0.019257101
2008-02-22,65.805,66.175003,64.294998,65.714996,30.965483,1272000,0.020023173
2008-02-25,65.690002,66.525002,65.099998,66.400002,31.288263,1352600,0.010423892
2008-02-26,67.290001,68.514999,66.970001,68.264999,32.167061,910600,0.028087303
2008-02-27,68.099998,70.074997,67.955002,69.184998,32.600578,1277800,0.013476877
2008-02-28,67.614998,67.720001,66.915001,67.389999,31.754763,1954000,-0.025944917
2008-02-29,64.739998,64.915001,63.830002,63.830002,30.077255,2458000,-0.052826785
2008-03-03,63.790001,64.449997,63.564999,64.449997,30.369402,1800600,0.009713222
2008-03-04,63.66,63.974998,62.435001,63.540001,29.940605,2223800,-0.014119411
2008-03-05,64.82,65.565002,64.285004,65.019997,30.637989,1238600,0.023292351
2008-03-06,64.474998,64.474998,62.860001,62.869999,29.624895,2085600,-0.033066719
2008-03-07,62.334999,62.764999,61.330002,61.764999,29.104208,4392600,-0.017575951
2008-03-10,61.529999,62.07,60.814999,61.025002,28.75551,2944000,-0.011980847
2008-03-11,63.279999,64.014999,62.325001,64,30.15736,1359600,0.048750478
2008-03-12,63.735001,64.57,63.134998,63.48,29.912329,1191400,-0.008125
2008-03-13,61.91,63.759998,61.605,63.474998,29.909977,1820800,-7.87965E-05
2008-03-14,64.084999,64.305,61.325001,62.27,29.342171,1966800,-0.018983821
2008-03-17,51.700001,53.314999,51.465,52.549999,24.76202,7351800,-0.156094444
2008-03-18,55.169998,56.869999,54.869999,56.540001,26.642143,3929600,0.075927727
2008-03-19,54.34,55,52.59,52.654999,24.811499,3972800,-0.06871245
2008-03-20,52.095001,52.584999,51.695,52.465,24.721966,3557400,-0.003608375
2008-03-24,53.939999,53.945,51.540001,53.57,25.242653,1067400,0.02106166
2008-03-25,51.564999,53.150002,51.395,52.880001,24.917519,1761400,-0.012880325
2008-03-26,54.049999,54.369999,53.615002,54.189999,25.534801,1561800,0.024773033
2008-03-27,55.145,55.355,54.174999,54.285,25.579565,1504400,0.001753109
2008-03-28,54.415001,54.57,53.755001,53.985001,25.438206,1478600,-0.00552637
2008-03-31,53.810001,54.755001,53.764999,54.470001,25.666744,1686200,0.008983977
2008-04-01,55.514999,56.735001,55.244999,56.674999,26.705755,1220200,0.040480961
2008-04-02,56.419998,56.630001,55.645,56.18,26.472509,1065000,-0.008733992
2008-04-03,55.314999,55.794998,54.834999,55.494999,26.149729,1490200,-0.012192969
2008-04-04,55.535,56.325001,55.305,55.994999,26.385334,1284000,0.009009821
2008-04-07,56.970001,57.060001,56.345001,56.549999,26.646854,998800,0.009911599
2008-04-08,56.18,56.485001,56.009998,56.404999,26.578531,964400,-0.002564103
2008-04-09,56.325001,56.419998,55.580002,55.764999,26.276958,1028600,-0.011346512
2008-04-10,55.514999,55.985001,55.205002,55.695,26.243973,927400,-0.00125525
2008-04-11,54.115002,54.375,53.25,53.349998,25.138985,1892200,-0.042104354
2008-04-14,54.084999,54.349998,53.66,53.875,25.386374,2120400,0.009840713
2008-04-15,55.32,55.355,54.5,54.959999,25.897629,1372800,0.020139193
2008-04-16,56.360001,57.035,56.169998,56.950001,26.835339,1135200,0.036208188
2008-04-17,55.880001,56.380001,55.720001,56.099998,26.434811,837800,-0.014925426
2008-04-18,57,57.215,56.41,56.974998,26.84712,996600,0.015597149
2008-04-21,56.959999,57.535,56.639999,57.349998,27.023823,855000,0.006581834
2008-04-22,56.790001,57.075001,56.150002,56.41,26.580887,723200,-0.01639055
2008-04-23,57.955002,58.779999,57.634998,58.435001,27.535086,878000,0.035897908
2008-04-24,58.279999,58.77,57.560001,58.43,27.532728,1477400,-8.55823E-05
2008-04-25,58.674999,58.810001,58.145,58.779999,27.697647,639200,0.005990056
2008-04-28,58.470001,58.720001,58.16,58.264999,27.454981,559000,-0.008761484
2008-04-29,57.080002,57.43,56.689999,57.145,26.927221,999600,-0.019222501
2008-04-30,58.619999,59.744999,58.474998,59.224998,27.907333,3110000,0.0363986
2008-05-01,59.990002,60.235001,58.785,59.974998,28.260746,1502400,0.012663572
2008-05-02,59.825001,60.02,59.099998,59.424999,28.001583,1102200,-0.009170471
2008-05-05,59.314999,59.595001,58.970001,59.424999,28.001583,648400,0
2008-05-06,58.799999,59.825001,58.724998,59.669998,28.117023,821200,0.004122827
2008-05-07,59.424999,59.605,58.139999,58.18,27.414927,829000,-0.024970639
